Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-07,0.742,0
2020-09-08,3.062,0
2020-09-09,3.597,0
2020-09-10,3.227,0
2020-09-11,2.438,0
2020-09-12,1.408,0
2020-09-13,0.93,0
2020-09-14,1.193,1
2020-09-15,1.706,1
2020-09-16,0.884,1
2020-09-17,2.689,1
2020-09-18,4.731,1
2020-09-19,4.705,1
2020-09-20,2.847,1
2020-09-21,1.745,1
2020-09-22,0.88,1
2020-09-23,0.659,1
2020-09-24,1.865,1
2020-09-25,2.017,1
2020-09-26,1.471,1
2020-09-27,0.824,1
2020-09-28,0.859,1
2020-09-29,0.943,1
2020-09-30,3.787,2
2020-10-01,3.976,2
2020-10-02,4.17,2
2020-10-03,4.369,2
2020-10-04,4.573,2
2020-10-05,4.783,2
2020-10-06,4.999,2
