Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-10-07,3.562,0
2019-10-08,2.861,0
2019-10-09,2.958,0
2019-10-10,3.307,0
2019-10-11,1.629,0
2019-10-12,1.254,0
2019-10-13,1.535,0
2019-10-14,2.26,0
2019-10-15,2.636,1
2019-10-16,1.993,1
2019-10-17,1.149,1
2019-10-18,1.126,1
2019-10-19,1.807,1
2019-10-20,2.357,1
2019-10-21,2.611,1
2019-10-22,1.923,1
2019-10-23,1.351,1
2019-10-24,1.404,1
2019-10-25,1.317,1
2019-10-26,0.974,1
2019-10-27,0.64,1
2019-10-28,0.442,1
2019-10-29,0.434,1
2019-10-30,1.107,2
2019-10-31,1.05,2
2019-11-01,0.996,2
2019-11-02,0.945,2
2019-11-03,0.897,2
2019-11-04,0.852,2
2019-11-05,0.809,2
