Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-26,1.749,0
2021-04-27,2.674,0
2021-04-28,4.031,0
2021-04-29,3.599,0
2021-04-30,2.526,0
2021-05-01,2.216,0
2021-05-02,3.852,0
2021-05-03,4.012,0
2021-05-04,3.688,1
2021-05-05,2.391,1
2021-05-06,2.159,1
2021-05-07,1.878,1
2021-05-08,2.424,1
2021-05-09,3.42,1
2021-05-10,3.306,1
2021-05-11,2.339,1
2021-05-12,2.703,1
2021-05-13,3.399,1
2021-05-14,3.555,1
2021-05-15,2.837,1
2021-05-16,2.738,1
2021-05-17,3.199,1
2021-05-18,4.078,1
2021-05-19,4.579,2
2021-05-20,4.74,2
2021-05-21,4.901,2
2021-05-22,5.062,2
2021-05-23,5.222,2
2021-05-24,5.38,2
2021-05-25,5.536,2
