Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-25,34.535,0
2022-01-26,38.648,0
2022-01-27,34.157,0
2022-01-28,34.034,0
2022-01-29,36.687,0
2022-01-30,33.9,0
2022-01-31,30.736,0
2022-02-01,27.422,0
2022-02-02,28.502,1
2022-02-03,30.823,1
2022-02-04,34.613,1
2022-02-05,37.477,1
2022-02-06,34.136,1
2022-02-07,33.455,1
2022-02-08,30.534,1
2022-02-09,27.193,1
2022-02-10,25.288,1
2022-02-11,25.51,1
2022-02-12,29.203,1
2022-02-13,30.347,1
2022-02-14,30.782,1
2022-02-15,33.342,1
2022-02-16,32.806,1
2022-02-17,27.342,2
2022-02-18,27.146,2
2022-02-19,26.934,2
2022-02-20,26.706,2
2022-02-21,26.462,2
2022-02-22,26.203,2
2022-02-23,25.929,2
