Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-03-19,4.451,0
2020-03-20,3.697,0
2020-03-21,2.591,0
2020-03-22,2.217,0
2020-03-23,2.963,0
2020-03-24,3.611,0
2020-03-25,3.665,0
2020-03-26,4.107,1
2020-03-27,5.16,1
2020-03-28,4.272,1
2020-03-29,3.471,1
2020-03-30,3.322,1
2020-03-31,2.814,1
2020-04-01,1.509,1
2020-04-02,0.848,1
2020-04-03,1.056,1
2020-04-04,1.265,1
2020-04-05,1.659,1
2020-04-06,1.904,1
2020-04-07,2.07,1
2020-04-08,2.111,1
2020-04-09,2.189,1
2020-04-10,2.093,1
2020-04-11,2.715,2
2020-04-12,2.769,2
2020-04-13,2.822,2
2020-04-14,2.874,2
2020-04-15,2.927,2
2020-04-16,2.979,2
2020-04-17,3.032,2
