Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-18,10.774,0
2021-04-19,11.711,0
2021-04-20,14.232,0
2021-04-21,17.68,0
2021-04-22,17.527,0
2021-04-23,12.894,0
2021-04-24,10.584,0
2021-04-25,12.373,1
2021-04-26,11.083,1
2021-04-27,6.172,1
2021-04-28,3.376,1
2021-04-29,4.596,1
2021-04-30,6,1
2021-05-01,6.299,1
2021-05-02,5.647,1
2021-05-03,5.199,1
2021-05-04,5.176,1
2021-05-05,5.487,1
2021-05-06,5.58,1
2021-05-07,5.827,1
2021-05-08,5.888,1
2021-05-09,5.705,1
2021-05-10,5.593,2
2021-05-11,5.395,2
2021-05-12,5.2,2
2021-05-13,5.008,2
2021-05-14,4.818,2
2021-05-15,4.63,2
2021-05-16,4.444,2
