Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-01-30,0.093,0
2021-01-31,0.18,0
2021-02-01,0.001,0
2021-02-02,0.007,0
2021-02-03,0.048,0
2021-02-04,0.203,0
2021-02-05,0.068,0
2021-02-06,0.226,0
2021-02-07,0.224,1
2021-02-08,0.226,1
2021-02-09,0.463,1
2021-02-10,0.542,1
2021-02-11,0.555,1
2021-02-12,0.429,1
2021-02-13,0.273,1
2021-02-14,0.156,1
2021-02-15,0.183,1
2021-02-16,0.266,1
2021-02-17,0.287,1
2021-02-18,0.22,1
2021-02-19,0.159,1
2021-02-20,0.152,1
2021-02-21,0.501,2
2021-02-22,0.514,2
2021-02-23,0.525,2
2021-02-24,0.534,2
2021-02-25,0.542,2
2021-02-26,0.547,2
2021-02-27,0.551,2
