Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-29,36.687,0
2022-01-30,33.9,0
2022-01-31,30.736,0
2022-02-01,26.164,0
2022-02-02,29.49,0
2022-02-03,32.432,0
2022-02-04,35.455,0
2022-02-05,37.707,1
2022-02-06,32.696,1
2022-02-07,29.784,1
2022-02-08,27.703,1
2022-02-09,24.847,1
2022-02-10,25.2,1
2022-02-11,29.044,1
2022-02-12,28.586,1
2022-02-13,26.353,1
2022-02-14,30.519,1
2022-02-15,31.902,1
2022-02-16,24.706,1
2022-02-17,19.17,1
2022-02-18,24.428,1
2022-02-19,29.564,1
2022-02-20,26.706,2
2022-02-21,26.462,2
2022-02-22,26.203,2
2022-02-23,25.929,2
2022-02-24,25.64,2
2022-02-25,25.339,2
2022-02-26,25.026,2
