Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-19,0.424,0
2018-11-20,0.378,0
2018-11-21,0.253,0
2018-11-22,0.163,0
2018-11-23,0.351,0
2018-11-24,0.47,0
2018-11-25,0.42,0
2018-11-26,0.377,0
2018-11-27,0.003,1
2018-11-28,0.001,1
2018-11-29,0.114,1
2018-11-30,0.233,1
2018-12-01,0.384,1
2018-12-02,0.43,1
2018-12-03,0.519,1
2018-12-04,0.448,1
2018-12-05,0.278,1
2018-12-06,0.149,1
2018-12-07,0.214,1
2018-12-08,0.207,1
2018-12-09,0.172,1
2018-12-10,0.148,1
2018-12-11,0.183,1
2018-12-12,0.361,2
2018-12-13,0.354,2
2018-12-14,0.346,2
2018-12-15,0.338,2
2018-12-16,0.329,2
2018-12-17,0.319,2
2018-12-18,0.31,2
