Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-07-09,10.961,0
2021-07-10,10.526,0
2021-07-11,10.473,0
2021-07-12,10.955,0
2021-07-13,11.301,0
2021-07-14,11.928,0
2021-07-15,12.244,0
2021-07-16,12.081,0
2021-07-17,11.939,1
2021-07-18,11.228,1
2021-07-19,12.229,1
2021-07-20,12.47,1
2021-07-21,11.901,1
2021-07-22,12.252,1
2021-07-23,12.624,1
2021-07-24,10.825,1
2021-07-25,11.317,1
2021-07-26,13.763,1
2021-07-27,13.506,1
2021-07-28,11.914,1
2021-07-29,12.664,1
2021-07-30,14.261,1
2021-07-31,14.901,1
2021-08-01,11.784,2
2021-08-02,11.712,2
2021-08-03,11.643,2
2021-08-04,11.574,2
2021-08-05,11.508,2
2021-08-06,11.444,2
2021-08-07,11.382,2
