Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-04-13,3.658,0
2019-04-14,3.094,0
2019-04-15,1.631,0
2019-04-16,1.799,0
2019-04-17,2.706,0
2019-04-18,3.407,0
2019-04-19,2.607,0
2019-04-20,1.015,0
2019-04-21,1.437,1
2019-04-22,2.142,1
2019-04-23,2.883,1
2019-04-24,3.901,1
2019-04-25,4.422,1
2019-04-26,4.469,1
2019-04-27,4.405,1
2019-04-28,4.512,1
2019-04-29,4.322,1
2019-04-30,4.287,1
2019-05-01,4.113,1
2019-05-02,3.978,1
2019-05-03,4.049,1
2019-05-04,4.468,1
2019-05-05,4.991,1
2019-05-06,4.706,2
2019-05-07,4.827,2
2019-05-08,4.952,2
2019-05-09,5.082,2
2019-05-10,5.215,2
2019-05-11,5.352,2
2019-05-12,5.493,2
