Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-28,7.182,0
2018-09-29,7.376,0
2018-09-30,7.877,0
2018-10-01,8.315,0
2018-10-02,9.182,0
2018-10-03,9.849,0
2018-10-04,9.163,0
2018-10-05,8.777,0
2018-10-06,9.213,1
2018-10-07,9.288,1
2018-10-08,9.103,1
2018-10-09,8.813,1
2018-10-10,8.397,1
2018-10-11,6.713,1
2018-10-12,5.559,1
2018-10-13,3.984,1
2018-10-14,2.975,1
2018-10-15,2.437,1
2018-10-16,2.19,1
2018-10-17,2.321,1
2018-10-18,2.697,1
2018-10-19,3.449,1
2018-10-20,3.822,1
2018-10-21,3.058,2
2018-10-22,2.95,2
2018-10-23,2.844,2
2018-10-24,2.742,2
2018-10-25,2.642,2
2018-10-26,2.545,2
2018-10-27,2.45,2
