Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-09-22,8.557,0
2019-09-23,8.285,0
2019-09-24,6.588,0
2019-09-25,7.458,0
2019-09-26,7.222,0
2019-09-27,6.621,0
2019-09-28,7.752,0
2019-09-29,7.186,1
2019-09-30,7.746,1
2019-10-01,7.809,1
2019-10-02,8.048,1
2019-10-03,5.5,1
2019-10-04,3.22,1
2019-10-05,2.54,1
2019-10-06,2.882,1
2019-10-07,2.643,1
2019-10-08,2.043,1
2019-10-09,1.827,1
2019-10-10,2.074,1
2019-10-11,2.425,1
2019-10-12,2.514,1
2019-10-13,2.512,1
2019-10-14,2.39,2
2019-10-15,2.288,2
2019-10-16,2.189,2
2019-10-17,2.093,2
2019-10-18,2.001,2
2019-10-19,1.911,2
2019-10-20,1.824,2
