Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-05,10.993,0
2019-06-06,10.502,0
2019-06-07,10.17,0
2019-06-08,9.919,0
2019-06-09,10.096,0
2019-06-10,9.557,0
2019-06-11,8.278,0
2019-06-12,8.21,1
2019-06-13,7.79,1
2019-06-14,6.913,1
2019-06-15,8.97,1
2019-06-16,11.329,1
2019-06-17,11.799,1
2019-06-18,11.597,1
2019-06-19,11.651,1
2019-06-20,12.018,1
2019-06-21,12.519,1
2019-06-22,12.781,1
2019-06-23,12.912,1
2019-06-24,13.013,1
2019-06-25,12.743,1
2019-06-26,12.534,1
2019-06-27,12.934,2
2019-06-28,13.025,2
2019-06-29,13.112,2
2019-06-30,13.194,2
2019-07-01,13.272,2
2019-07-02,13.345,2
2019-07-03,13.413,2
