Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-16,0.015,0
2018-11-17,0.092,0
2018-11-18,0.376,0
2018-11-19,0.424,0
2018-11-20,0.378,0
2018-11-21,0.253,0
2018-11-22,0.163,0
2018-11-23,0.288,1
2018-11-24,0.393,1
2018-11-25,0.489,1
2018-11-26,0.368,1
2018-11-27,0.113,1
2018-11-28,0.016,1
2018-11-29,0.127,1
2018-11-30,0.192,1
2018-12-01,0.169,1
2018-12-02,0.34,1
2018-12-03,0.258,1
2018-12-04,0.087,1
2018-12-05,0.028,1
2018-12-06,0.025,1
2018-12-07,0.124,1
2018-12-08,0.176,1
2018-12-09,0.376,2
2018-12-10,0.372,2
2018-12-11,0.367,2
2018-12-12,0.361,2
2018-12-13,0.354,2
2018-12-14,0.346,2
2018-12-15,0.338,2
