Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-06-19,8.232,0
2022-06-20,9.715,0
2022-06-21,11.989,0
2022-06-22,12.383,0
2022-06-23,11.769,0
2022-06-24,12.723,0
2022-06-25,13.572,0
2022-06-26,11.875,1
2022-06-27,9.47,1
2022-06-28,8.963,1
2022-06-29,10.818,1
2022-06-30,12.387,1
2022-07-01,13.167,1
2022-07-02,13.215,1
2022-07-03,12.801,1
2022-07-04,12.949,1
2022-07-05,13.504,1
2022-07-06,14.288,1
2022-07-07,14.98,1
2022-07-08,15.074,1
2022-07-09,14.913,1
2022-07-10,14.589,1
2022-07-11,13.003,2
2022-07-12,13.038,2
2022-07-13,13.065,2
2022-07-14,13.082,2
2022-07-15,13.091,2
2022-07-16,13.092,2
2022-07-17,13.086,2
