Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-17,0.259,0
2021-02-18,0.646,0
2021-02-19,0.338,0
2021-02-20,0.045,0
2021-02-21,0.124,0
2021-02-22,0.346,0
2021-02-23,0.221,0
2021-02-24,0.365,1
2021-02-25,0.411,1
2021-02-26,0.582,1
2021-02-27,0.906,1
2021-02-28,1.166,1
2021-03-01,0.709,1
2021-03-02,0.359,1
2021-03-03,0.309,1
2021-03-04,0.326,1
2021-03-05,0.412,1
2021-03-06,0.447,1
2021-03-07,0.463,1
2021-03-08,0.497,1
2021-03-09,0.506,1
2021-03-10,0.439,1
2021-03-11,0.567,2
2021-03-12,0.575,2
2021-03-13,0.586,2
2021-03-14,0.6,2
2021-03-15,0.616,2
2021-03-16,0.635,2
2021-03-17,0.656,2
