Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-29,7.376,0
2018-09-30,7.877,0
2018-10-01,8.315,0
2018-10-02,9.182,0
2018-10-03,9.849,0
2018-10-04,9.163,0
2018-10-05,8.777,0
2018-10-06,9.23,1
2018-10-07,9.058,1
2018-10-08,8.63,1
2018-10-09,7.838,1
2018-10-10,7.291,1
2018-10-11,5.601,1
2018-10-12,4.71,1
2018-10-13,3.232,1
2018-10-14,2.53,1
2018-10-15,2.203,1
2018-10-16,2.054,1
2018-10-17,2.133,1
2018-10-18,2.351,1
2018-10-19,2.79,1
2018-10-20,3.141,1
2018-10-21,3.058,2
2018-10-22,2.95,2
2018-10-23,2.844,2
2018-10-24,2.742,2
2018-10-25,2.642,2
2018-10-26,2.545,2
2018-10-27,2.45,2
