Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-06-16,0.8,0
2020-06-17,0.513,0
2020-06-18,0.454,0
2020-06-19,0.382,0
2020-06-20,0.227,0
2020-06-21,0.1,0
2020-06-22,0.106,0
2020-06-23,0.091,0
2020-06-24,0.053,1
2020-06-25,0.026,1
2020-06-26,0.034,1
2020-06-27,0.057,1
2020-06-28,0.187,1
2020-06-29,0.232,1
2020-06-30,0.126,1
2020-07-01,0.08,1
2020-07-02,0.07,1
2020-07-03,0.064,1
2020-07-04,0.051,1
2020-07-05,0.048,1
2020-07-06,0.05,1
2020-07-07,0.06,1
2020-07-08,0.055,1
2020-07-09,0.221,2
2020-07-10,0.203,2
2020-07-11,0.184,2
2020-07-12,0.163,2
2020-07-13,0.142,2
2020-07-14,0.12,2
2020-07-15,0.098,2
