Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-16,1.099,0
2021-11-17,1.898,0
2021-11-18,1.396,0
2021-11-19,1.494,0
2021-11-20,1.158,0
2021-11-21,1.914,0
2021-11-22,0.938,0
2021-11-23,0.133,1
2021-11-24,0.267,1
2021-11-25,0.494,1
2021-11-26,0.451,1
2021-11-27,0.232,1
2021-11-28,0.259,1
2021-11-29,0.189,1
2021-11-30,0.273,1
2021-12-01,0.525,1
2021-12-02,0.768,1
2021-12-03,0.903,1
2021-12-04,0.833,1
2021-12-05,0.84,1
2021-12-06,0.954,1
2021-12-07,0.865,1
2021-12-08,0.861,1
2021-12-09,0.805,2
2021-12-10,0.795,2
2021-12-11,0.787,2
2021-12-12,0.78,2
2021-12-13,0.774,2
2021-12-14,0.769,2
2021-12-15,0.765,2
