Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-04-02,1.838,0
2023-04-03,2.922,0
2023-04-04,4.078,0
2023-04-05,3.546,0
2023-04-06,2.82,0
2023-04-07,1.309,0
2023-04-08,1.036,0
2023-04-09,0.904,1
2023-04-10,0.98,1
2023-04-11,1.058,1
2023-04-12,1.281,1
2023-04-13,1.48,1
2023-04-14,2.815,1
2023-04-15,3.026,1
2023-04-16,1.829,1
2023-04-17,0.936,1
2023-04-18,0.894,1
2023-04-19,1.036,1
2023-04-20,1.223,1
2023-04-21,1.507,1
2023-04-22,2.237,1
2023-04-23,2.739,1
2023-04-24,2.76,1
2023-04-25,2.339,2
2023-04-26,2.4,2
2023-04-27,2.466,2
2023-04-28,2.538,2
2023-04-29,2.616,2
2023-04-30,2.699,2
2023-05-01,2.789,2
