Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-27,0.059,0
2022-08-28,0.055,0
2022-08-29,0.017,0
2022-08-30,0.003,0
2022-08-31,0.01,0
2022-09-01,0.127,0
2022-09-02,0.072,0
2022-09-03,0.106,1
2022-09-04,0.237,1
2022-09-05,0.148,1
2022-09-06,0.114,1
2022-09-07,0.092,1
2022-09-08,0.115,1
2022-09-09,0.258,1
2022-09-10,0.405,1
2022-09-11,0.642,1
2022-09-12,0.915,1
2022-09-13,0.876,1
2022-09-14,0.679,1
2022-09-15,0.649,1
2022-09-16,0.635,1
2022-09-17,0.778,1
2022-09-18,1.748,2
2022-09-19,1.886,2
2022-09-20,2.029,2
2022-09-21,2.177,2
2022-09-22,2.33,2
2022-09-23,2.488,2
2022-09-24,2.65,2
