Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-05-09,4.251,0
2022-05-10,5.137,0
2022-05-11,5.641,0
2022-05-12,5.687,0
2022-05-13,5.763,0
2022-05-14,6.208,0
2022-05-15,6.115,0
2022-05-16,5.299,1
2022-05-17,4.917,1
2022-05-18,5.77,1
2022-05-19,6.938,1
2022-05-20,7.793,1
2022-05-21,7.89,1
2022-05-22,5.445,1
2022-05-23,4.342,1
2022-05-24,4.848,1
2022-05-25,5.189,1
2022-05-26,5.811,1
2022-05-27,6.533,1
2022-05-28,7.195,1
2022-05-29,7.505,1
2022-05-30,7.697,1
2022-05-31,8.013,1
2022-06-01,6.599,2
2022-06-02,6.748,2
2022-06-03,6.896,2
2022-06-04,7.045,2
2022-06-05,7.194,2
2022-06-06,7.345,2
2022-06-07,7.496,2
