Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-05-04,5.468,0
2019-05-05,4.639,0
2019-05-06,4.594,0
2019-05-07,5.307,0
2019-05-08,5.673,0
2019-05-09,5.316,0
2019-05-10,4.967,0
2019-05-11,4.517,1
2019-05-12,4.408,1
2019-05-13,3.984,1
2019-05-14,3.86,1
2019-05-15,4.136,1
2019-05-16,4.719,1
2019-05-17,4.86,1
2019-05-18,5.553,1
2019-05-19,6.189,1
2019-05-20,6.428,1
2019-05-21,6.592,1
2019-05-22,6.537,1
2019-05-23,6.281,1
2019-05-24,6.217,1
2019-05-25,6.427,1
2019-05-26,7.841,2
2019-05-27,8.028,2
2019-05-28,8.216,2
2019-05-29,8.405,2
2019-05-30,8.595,2
2019-05-31,8.785,2
2019-06-01,8.975,2
