Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-06,10.502,0
2019-06-07,10.17,0
2019-06-08,9.919,0
2019-06-09,10.096,0
2019-06-10,9.557,0
2019-06-11,8.588,0
2019-06-12,8.11,0
2019-06-13,7.559,1
2019-06-14,7.112,1
2019-06-15,9.205,1
2019-06-16,11.103,1
2019-06-17,11.374,1
2019-06-18,11.199,1
2019-06-19,11.269,1
2019-06-20,11.949,1
2019-06-21,12.318,1
2019-06-22,12.098,1
2019-06-23,11.74,1
2019-06-24,11.668,1
2019-06-25,11.854,1
2019-06-26,12.054,1
2019-06-27,12.488,1
2019-06-28,13.025,2
2019-06-29,13.112,2
2019-06-30,13.194,2
2019-07-01,13.272,2
2019-07-02,13.345,2
2019-07-03,13.413,2
2019-07-04,13.478,2
