Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-08,3.062,0
2020-09-09,3.597,0
2020-09-10,3.227,0
2020-09-11,2.438,0
2020-09-12,1.408,0
2020-09-13,0.93,0
2020-09-14,1.361,0
2020-09-15,1.829,1
2020-09-16,0.814,1
2020-09-17,1.985,1
2020-09-18,2.934,1
2020-09-19,3.43,1
2020-09-20,4.065,1
2020-09-21,3.703,1
2020-09-22,2.372,1
2020-09-23,0.993,1
2020-09-24,0.754,1
2020-09-25,0.992,1
2020-09-26,0.815,1
2020-09-27,0.771,1
2020-09-28,0.816,1
2020-09-29,0.958,1
2020-09-30,3.787,2
2020-10-01,3.976,2
2020-10-02,4.17,2
2020-10-03,4.369,2
2020-10-04,4.573,2
2020-10-05,4.783,2
2020-10-06,4.999,2
