Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-16,0.882,0
2021-04-17,0.82,0
2021-04-18,0.885,0
2021-04-19,0.755,0
2021-04-20,0.846,0
2021-04-21,0.866,0
2021-04-22,0.407,0
2021-04-23,0.901,1
2021-04-24,1.467,1
2021-04-25,1.242,1
2021-04-26,1.64,1
2021-04-27,2.807,1
2021-04-28,3.198,1
2021-04-29,3.04,1
2021-04-30,2.58,1
2021-05-01,2.026,1
2021-05-02,2.059,1
2021-05-03,2.436,1
2021-05-04,2.957,1
2021-05-05,3.467,1
2021-05-06,3.7,1
2021-05-07,3.882,1
2021-05-08,2.941,2
2021-05-09,3.07,2
2021-05-10,3.204,2
2021-05-11,3.343,2
2021-05-12,3.487,2
2021-05-13,3.635,2
2021-05-14,3.786,2
