Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-09-26,3.086,0
2022-09-27,4.647,0
2022-09-28,5.812,0
2022-09-29,5.62,0
2022-09-30,5.812,0
2022-10-01,5.109,0
2022-10-02,5.368,0
2022-10-03,6.366,0
2022-10-04,5.994,1
2022-10-05,4.106,1
2022-10-06,4.249,1
2022-10-07,8.586,1
2022-10-08,10.499,1
2022-10-09,8.071,1
2022-10-10,5.785,1
2022-10-11,4.296,1
2022-10-12,4.368,1
2022-10-13,6.589,1
2022-10-14,8.417,1
2022-10-15,8.137,1
2022-10-16,6.972,1
2022-10-17,6.899,1
2022-10-18,6.766,1
2022-10-19,8.529,2
2022-10-20,8.872,2
2022-10-21,9.225,2
2022-10-22,9.587,2
2022-10-23,9.959,2
2022-10-24,10.339,2
2022-10-25,10.726,2
