Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-10-05,2.619,0
2020-10-06,3.032,0
2020-10-07,3.966,0
2020-10-08,3.703,0
2020-10-09,3.707,0
2020-10-10,3.912,0
2020-10-11,4.295,0
2020-10-12,3.608,0
2020-10-13,2.68,1
2020-10-14,2.856,1
2020-10-15,2.931,1
2020-10-16,2.144,1
2020-10-17,1.645,1
2020-10-18,1.721,1
2020-10-19,1.365,1
2020-10-20,1.274,1
2020-10-21,1.075,1
2020-10-22,1.015,1
2020-10-23,1.021,1
2020-10-24,0.972,1
2020-10-25,0.869,1
2020-10-26,0.802,1
2020-10-27,0.717,1
2020-10-28,1.234,2
2020-10-29,1.166,2
2020-10-30,1.102,2
2020-10-31,1.042,2
2020-11-01,0.985,2
2020-11-02,0.931,2
2020-11-03,0.881,2
