Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-11-04,8.519,0
2020-11-05,6.435,0
2020-11-06,6.322,0
2020-11-07,6.993,0
2020-11-08,7.574,0
2020-11-09,8.685,0
2020-11-10,10.209,0
2020-11-11,13.231,1
2020-11-12,15.699,1
2020-11-13,18.319,1
2020-11-14,17.234,1
2020-11-15,13.794,1
2020-11-16,16.862,1
2020-11-17,19.95,1
2020-11-18,19.032,1
2020-11-19,15.975,1
2020-11-20,15.191,1
2020-11-21,15.96,1
2020-11-22,18.064,1
2020-11-23,19.734,1
2020-11-24,20.655,1
2020-11-25,20.886,1
2020-11-26,21.854,2
2020-11-27,22.074,2
2020-11-28,22.291,2
2020-11-29,22.505,2
2020-11-30,22.717,2
2020-12-01,22.929,2
2020-12-02,23.139,2
