Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-14,0,0
2022-02-15,0.023,0
2022-02-16,1.036,0
2022-02-17,1.655,0
2022-02-18,1.339,0
2022-02-19,0.502,0
2022-02-20,0.38,0
2022-02-21,1.906,1
2022-02-22,2.934,1
2022-02-23,2.871,1
2022-02-24,2.745,1
2022-02-25,1.937,1
2022-02-26,1.419,1
2022-02-27,1.301,1
2022-02-28,0.491,1
2022-03-01,0.421,1
2022-03-02,0.404,1
2022-03-03,0.37,1
2022-03-04,0.564,1
2022-03-05,0.842,1
2022-03-06,0.936,1
2022-03-07,0.967,1
2022-03-08,1.207,2
2022-03-09,1.223,2
2022-03-10,1.241,2
2022-03-11,1.262,2
2022-03-12,1.286,2
2022-03-13,1.313,2
2022-03-14,1.344,2
