Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-11-03,12.803,0
2020-11-04,8.519,0
2020-11-05,6.435,0
2020-11-06,6.322,0
2020-11-07,6.993,0
2020-11-08,7.574,0
2020-11-09,8.685,0
2020-11-10,10.209,0
2020-11-11,13.282,1
2020-11-12,15.458,1
2020-11-13,18.301,1
2020-11-14,17.375,1
2020-11-15,13.404,1
2020-11-16,17.48,1
2020-11-17,20.384,1
2020-11-18,20.724,1
2020-11-19,17.029,1
2020-11-20,14.208,1
2020-11-21,12.284,1
2020-11-22,12.765,1
2020-11-23,17.314,1
2020-11-24,20.655,1
2020-11-25,18.831,1
2020-11-26,21.854,2
2020-11-27,22.074,2
2020-11-28,22.291,2
2020-11-29,22.505,2
2020-11-30,22.717,2
2020-12-01,22.929,2
2020-12-02,23.139,2
