Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-08-23,12.106,0
2021-08-24,13.353,0
2021-08-25,13.367,0
2021-08-26,13.581,0
2021-08-27,13.216,0
2021-08-28,12.353,0
2021-08-29,11.707,0
2021-08-30,11.925,0
2021-08-31,10.845,1
2021-09-01,8.819,1
2021-09-02,7.402,1
2021-09-03,7.281,1
2021-09-04,7.961,1
2021-09-05,8.869,1
2021-09-06,8.643,1
2021-09-07,8.015,1
2021-09-08,8.017,1
2021-09-09,7.749,1
2021-09-10,7.447,1
2021-09-11,7.423,1
2021-09-12,7.268,1
2021-09-13,7.029,1
2021-09-14,7.324,2
2021-09-15,7.124,2
2021-09-16,6.924,2
2021-09-17,6.724,2
2021-09-18,6.525,2
2021-09-19,6.328,2
2021-09-20,6.133,2
