Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-12-20,0.376,0
2020-12-21,0.233,0
2020-12-22,0.102,0
2020-12-23,0.306,0
2020-12-24,0.535,0
2020-12-25,0.001,0
2020-12-26,0,0
2020-12-27,0.006,1
2020-12-28,0.209,1
2020-12-29,0.229,1
2020-12-30,0.453,1
2020-12-31,1.141,1
2021-01-01,0.784,1
2021-01-02,0.471,1
2021-01-03,0.001,1
2021-01-04,0,1
2021-01-05,0.066,1
2021-01-06,0.162,1
2021-01-07,0.352,1
2021-01-08,0.506,1
2021-01-09,0.786,1
2021-01-10,0.848,1
2021-01-11,0.462,2
2021-01-12,0.44,2
2021-01-13,0.418,2
2021-01-14,0.398,2
2021-01-15,0.379,2
2021-01-16,0.362,2
2021-01-17,0.346,2
