Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-29,36.687,0
2022-01-30,33.9,0
2022-01-31,30.736,0
2022-02-01,26.164,0
2022-02-02,29.49,0
2022-02-03,32.432,0
2022-02-04,34.367,0
2022-02-05,37.754,0
2022-02-06,32.59,1
2022-02-07,29.885,1
2022-02-08,27.839,1
2022-02-09,25.023,1
2022-02-10,25.529,1
2022-02-11,25.359,1
2022-02-12,26.242,1
2022-02-13,28.308,1
2022-02-14,29.567,1
2022-02-15,29.847,1
2022-02-16,27.534,1
2022-02-17,27.547,1
2022-02-18,28.834,1
2022-02-19,29.353,1
2022-02-20,28.261,1
2022-02-21,26.462,2
2022-02-22,26.203,2
2022-02-23,25.929,2
2022-02-24,25.64,2
2022-02-25,25.339,2
2022-02-26,25.026,2
2022-02-27,24.702,2
