Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-01-11,22.067,0
2023-01-12,20.46,0
2023-01-13,25.203,0
2023-01-14,28.872,0
2023-01-15,26.033,0
2023-01-16,22.582,0
2023-01-17,21.242,0
2023-01-18,21.889,0
2023-01-19,22.703,1
2023-01-20,26.94,1
2023-01-21,28.105,1
2023-01-22,27.055,1
2023-01-23,27.648,1
2023-01-24,27.987,1
2023-01-25,28.322,1
2023-01-26,31.869,1
2023-01-27,34.586,1
2023-01-28,34.399,1
2023-01-29,32.522,1
2023-01-30,30.959,1
2023-01-31,30.523,1
2023-02-01,30.466,1
2023-02-02,29.937,1
2023-02-03,29.398,2
2023-02-04,29.339,2
2023-02-05,29.272,2
2023-02-06,29.197,2
2023-02-07,29.113,2
2023-02-08,29.02,2
2023-02-09,28.918,2
