Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-05-22,4.409,0
2022-05-23,5.149,0
2022-05-24,4.549,0
2022-05-25,2.725,0
2022-05-26,1.85,0
2022-05-27,1.589,0
2022-05-28,1.62,0
2022-05-29,1.774,1
2022-05-30,1.92,1
2022-05-31,1.737,1
2022-06-01,1.139,1
2022-06-02,0.991,1
2022-06-03,0.724,1
2022-06-04,1.61,1
2022-06-05,1.628,1
2022-06-06,1.518,1
2022-06-07,1.517,1
2022-06-08,1.034,1
2022-06-09,1.124,1
2022-06-10,0.958,1
2022-06-11,1.047,1
2022-06-12,0.899,1
2022-06-13,0.529,2
2022-06-14,0.476,2
2022-06-15,0.43,2
2022-06-16,0.391,2
2022-06-17,0.359,2
2022-06-18,0.332,2
2022-06-19,0.311,2
