Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-28,0.082,0
2021-11-29,0.053,0
2021-11-30,0.09,0
2021-12-01,0.319,0
2021-12-02,0.518,0
2021-12-03,0.63,0
2021-12-04,0.817,0
2021-12-05,1.199,0
2021-12-06,1.117,1
2021-12-07,0.819,1
2021-12-08,1.125,1
2021-12-09,1.605,1
2021-12-10,2.48,1
2021-12-11,1.991,1
2021-12-12,1.053,1
2021-12-13,0.619,1
2021-12-14,0.714,1
2021-12-15,0.934,1
2021-12-16,0.975,1
2021-12-17,0.96,1
2021-12-18,1.023,1
2021-12-19,1.056,1
2021-12-20,0.758,2
2021-12-21,0.758,2
2021-12-22,0.758,2
2021-12-23,0.758,2
2021-12-24,0.758,2
2021-12-25,0.757,2
2021-12-26,0.756,2
