Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-03-09,0.957,0
2019-03-10,1.073,0
2019-03-11,1.003,0
2019-03-12,0.7,0
2019-03-13,0.852,0
2019-03-14,0.955,0
2019-03-15,0.56,0
2019-03-16,0.4,0
2019-03-17,0.26,1
2019-03-18,0.162,1
2019-03-19,0.111,1
2019-03-20,0.173,1
2019-03-21,0.179,1
2019-03-22,0.138,1
2019-03-23,0.201,1
2019-03-24,0.495,1
2019-03-25,0.852,1
2019-03-26,1.056,1
2019-03-27,1.084,1
2019-03-28,1.019,1
2019-03-29,0.839,1
2019-03-30,0.634,1
2019-03-31,0.52,1
2019-04-01,1.059,2
2019-04-02,1.094,2
2019-04-03,1.13,2
2019-04-04,1.165,2
2019-04-05,1.201,2
2019-04-06,1.237,2
2019-04-07,1.272,2
