Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-10,1.435,0
2021-04-11,1.13,0
2021-04-12,1.517,0
2021-04-13,1.547,0
2021-04-14,1.41,0
2021-04-15,0.961,0
2021-04-16,1.028,0
2021-04-17,0.82,0
2021-04-18,0.871,1
2021-04-19,0.839,1
2021-04-20,0.878,1
2021-04-21,0.7,1
2021-04-22,0.342,1
2021-04-23,0.829,1
2021-04-24,1.386,1
2021-04-25,1.258,1
2021-04-26,1.395,1
2021-04-27,1.86,1
2021-04-28,2.218,1
2021-04-29,2.326,1
2021-04-30,2.178,1
2021-05-01,2.14,1
2021-05-02,2.306,2
2021-05-03,2.394,2
2021-05-04,2.49,2
2021-05-05,2.593,2
2021-05-06,2.702,2
2021-05-07,2.819,2
2021-05-08,2.941,2
