Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-09-17,8.051,0
2021-09-18,8.549,0
2021-09-19,7.767,0
2021-09-20,7.698,0
2021-09-21,6.281,0
2021-09-22,5.232,0
2021-09-23,3.957,0
2021-09-24,3.52,1
2021-09-25,3.854,1
2021-09-26,4.342,1
2021-09-27,5.578,1
2021-09-28,6.314,1
2021-09-29,6.072,1
2021-09-30,5.664,1
2021-10-01,5.139,1
2021-10-02,5.028,1
2021-10-03,4.918,1
2021-10-04,4.649,1
2021-10-05,4.373,1
2021-10-06,4.237,1
2021-10-07,4.097,1
2021-10-08,3.866,1
2021-10-09,3.187,2
2021-10-10,3.071,2
2021-10-11,2.957,2
2021-10-12,2.845,2
2021-10-13,2.736,2
2021-10-14,2.629,2
2021-10-15,2.523,2
