Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-04,18.793,0
2021-11-05,17.784,0
2021-11-06,16.079,0
2021-11-07,14.193,0
2021-11-08,11.875,0
2021-11-09,11.402,0
2021-11-10,11.717,0
2021-11-11,11.876,0
2021-11-12,14.56,1
2021-11-13,18.81,1
2021-11-14,19.358,1
2021-11-15,19.238,1
2021-11-16,17.287,1
2021-11-17,15.771,1
2021-11-18,17.465,1
2021-11-19,19.644,1
2021-11-20,20.51,1
2021-11-21,20.693,1
2021-11-22,21.041,1
2021-11-23,21.879,1
2021-11-24,21.708,1
2021-11-25,21.233,1
2021-11-26,21.457,1
2021-11-27,21.707,2
2021-11-28,21.919,2
2021-11-29,22.128,2
2021-11-30,22.334,2
2021-12-01,22.539,2
2021-12-02,22.742,2
2021-12-03,22.945,2
