Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-12-27,1.63,0
2021-12-28,1.904,0
2021-12-29,2.398,0
2021-12-30,2.205,0
2021-12-31,2.661,0
2022-01-01,3.376,0
2022-01-02,1.805,0
2022-01-03,0.347,1
2022-01-04,0.2,1
2022-01-05,0.542,1
2022-01-06,0.693,1
2022-01-07,0.538,1
2022-01-08,0.928,1
2022-01-09,1.574,1
2022-01-10,1.236,1
2022-01-11,0.612,1
2022-01-12,0.555,1
2022-01-13,0.635,1
2022-01-14,0.536,1
2022-01-15,0.584,1
2022-01-16,0.004,1
2022-01-17,0.001,1
2022-01-18,0.008,1
2022-01-19,0.403,2
2022-01-20,0.389,2
2022-01-21,0.378,2
2022-01-22,0.369,2
2022-01-23,0.363,2
2022-01-24,0.359,2
2022-01-25,0.359,2
