Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-03,0.031,0
2022-08-04,0.031,0
2022-08-05,0.02,0
2022-08-06,0.04,0
2022-08-07,0.044,0
2022-08-08,0.035,0
2022-08-09,0.008,0
2022-08-10,0.01,0
2022-08-11,0.025,1
2022-08-12,0.054,1
2022-08-13,0.065,1
2022-08-14,0.046,1
2022-08-15,0.033,1
2022-08-16,0.048,1
2022-08-17,0.067,1
2022-08-18,0.076,1
2022-08-19,0.077,1
2022-08-20,0.078,1
2022-08-21,0.078,1
2022-08-22,0.088,1
2022-08-23,0.088,1
2022-08-24,0.099,1
2022-08-25,0.296,2
2022-08-26,0.303,2
2022-08-27,0.312,2
2022-08-28,0.323,2
2022-08-29,0.336,2
2022-08-30,0.353,2
2022-08-31,0.373,2
