Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-01,0.009,0
2022-08-02,0.005,0
2022-08-03,0.031,0
2022-08-04,0.031,0
2022-08-05,0.02,0
2022-08-06,0.04,0
2022-08-07,0.044,0
2022-08-08,0.034,0
2022-08-09,0.007,1
2022-08-10,0.012,1
2022-08-11,0.034,1
2022-08-12,0.072,1
2022-08-13,0.039,1
2022-08-14,0.021,1
2022-08-15,0.053,1
2022-08-16,0.065,1
2022-08-17,0.054,1
2022-08-18,0.074,1
2022-08-19,0.057,1
2022-08-20,0.035,1
2022-08-21,0.059,1
2022-08-22,0.062,1
2022-08-23,0.039,1
2022-08-24,0.29,2
2022-08-25,0.296,2
2022-08-26,0.303,2
2022-08-27,0.312,2
2022-08-28,0.323,2
2022-08-29,0.336,2
2022-08-30,0.353,2
