Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-15,0.162,0
2018-11-16,0.015,0
2018-11-17,0.092,0
2018-11-18,0.376,0
2018-11-19,0.424,0
2018-11-20,0.378,0
2018-11-21,0.253,0
2018-11-22,0.185,0
2018-11-23,0.262,1
2018-11-24,0.318,1
2018-11-25,0.38,1
2018-11-26,0.193,1
2018-11-27,0.009,1
2018-11-28,0.001,1
2018-11-29,0.039,1
2018-11-30,0.102,1
2018-12-01,0.159,1
2018-12-02,0.298,1
2018-12-03,0.285,1
2018-12-04,0.208,1
2018-12-05,0.092,1
2018-12-06,0.087,1
2018-12-07,0.115,1
2018-12-08,0.379,2
2018-12-09,0.376,2
2018-12-10,0.372,2
2018-12-11,0.367,2
2018-12-12,0.361,2
2018-12-13,0.354,2
2018-12-14,0.346,2
