Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-05-21,3.75,0
2022-05-22,4.409,0
2022-05-23,5.149,0
2022-05-24,4.549,0
2022-05-25,2.725,0
2022-05-26,1.85,0
2022-05-27,1.589,0
2022-05-28,1.62,0
2022-05-29,1.756,1
2022-05-30,1.909,1
2022-05-31,1.642,1
2022-06-01,1.477,1
2022-06-02,1.239,1
2022-06-03,1.318,1
2022-06-04,1.858,1
2022-06-05,2.049,1
2022-06-06,1.803,1
2022-06-07,1.49,1
2022-06-08,1.196,1
2022-06-09,1.013,1
2022-06-10,0.904,1
2022-06-11,0.99,1
2022-06-12,1.01,1
2022-06-13,0.529,2
2022-06-14,0.476,2
2022-06-15,0.43,2
2022-06-16,0.391,2
2022-06-17,0.359,2
2022-06-18,0.332,2
2022-06-19,0.311,2
