Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-10-08,6.333,0
2020-10-09,6.14,0
2020-10-10,6.514,0
2020-10-11,7.182,0
2020-10-12,6.171,0
2020-10-13,4.975,0
2020-10-14,5.11,0
2020-10-15,5.493,0
2020-10-16,3.793,1
2020-10-17,3.53,1
2020-10-18,4.64,1
2020-10-19,4.595,1
2020-10-20,4.94,1
2020-10-21,4.957,1
2020-10-22,4.886,1
2020-10-23,4.277,1
2020-10-24,3.374,1
2020-10-25,2.964,1
2020-10-26,2.345,1
2020-10-27,1.518,1
2020-10-28,1.302,1
2020-10-29,1.523,1
2020-10-30,2.198,2
2020-10-31,2.11,2
2020-11-01,2.027,2
2020-11-02,1.949,2
2020-11-03,1.874,2
2020-11-04,1.804,2
2020-11-05,1.738,2
