Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-15,0.162,0
2018-11-16,0.015,0
2018-11-17,0.092,0
2018-11-18,0.376,0
2018-11-19,0.424,0
2018-11-20,0.378,0
2018-11-21,0.253,0
2018-11-22,0.183,1
2018-11-23,0.247,1
2018-11-24,0.377,1
2018-11-25,0.428,1
2018-11-26,0.284,1
2018-11-27,0.1,1
2018-11-28,0.026,1
2018-11-29,0.087,1
2018-11-30,0.113,1
2018-12-01,0.037,1
2018-12-02,0.057,1
2018-12-03,0.129,1
2018-12-04,0.141,1
2018-12-05,0.084,1
2018-12-06,0.062,1
2018-12-07,0.085,1
2018-12-08,0.379,2
2018-12-09,0.376,2
2018-12-10,0.372,2
2018-12-11,0.367,2
2018-12-12,0.361,2
2018-12-13,0.354,2
2018-12-14,0.346,2
