Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-29,36.687,0
2022-01-30,33.9,0
2022-01-31,30.736,0
2022-02-01,26.164,0
2022-02-02,29.49,0
2022-02-03,32.432,0
2022-02-04,34.367,0
2022-02-05,37.754,0
2022-02-06,32.838,1
2022-02-07,29.726,1
2022-02-08,27.28,1
2022-02-09,24.943,1
2022-02-10,26.939,1
2022-02-11,28.156,1
2022-02-12,23.194,1
2022-02-13,25.079,1
2022-02-14,32.43,1
2022-02-15,34.345,1
2022-02-16,31.895,1
2022-02-17,30.77,1
2022-02-18,34.302,1
2022-02-19,33.885,1
2022-02-20,31.466,1
2022-02-21,26.462,2
2022-02-22,26.203,2
2022-02-23,25.929,2
2022-02-24,25.64,2
2022-02-25,25.339,2
2022-02-26,25.026,2
2022-02-27,24.702,2
