Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-19,35.332,0
2021-02-20,33.916,0
2021-02-21,29.622,0
2021-02-22,23.218,0
2021-02-23,19.332,0
2021-02-24,19.393,0
2021-02-25,22.708,0
2021-02-26,23.494,0
2021-02-27,18.2,1
2021-02-28,18.449,1
2021-03-01,24.53,1
2021-03-02,27.097,1
2021-03-03,19.588,1
2021-03-04,15.772,1
2021-03-05,15.036,1
2021-03-06,17.932,1
2021-03-07,17.191,1
2021-03-08,15.861,1
2021-03-09,16.854,1
2021-03-10,17.035,1
2021-03-11,18.167,1
2021-03-12,19.844,1
2021-03-13,20.006,1
2021-03-14,19.538,2
2021-03-15,19.248,2
2021-03-16,18.963,2
2021-03-17,18.683,2
2021-03-18,18.408,2
2021-03-19,18.137,2
2021-03-20,17.871,2
