Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-10-01,2.47,0
2022-10-02,2.472,0
2022-10-03,2.486,0
2022-10-04,2.477,0
2022-10-05,2.573,0
2022-10-06,2.981,0
2022-10-07,3.623,0
2022-10-08,2.896,1
2022-10-09,2.706,1
2022-10-10,2.973,1
2022-10-11,3.282,1
2022-10-12,3.9,1
2022-10-13,3.536,1
2022-10-14,2.877,1
2022-10-15,2.746,1
2022-10-16,2.684,1
2022-10-17,2.316,1
2022-10-18,1.817,1
2022-10-19,1.806,1
2022-10-20,1.845,1
2022-10-21,1.735,1
2022-10-22,1.639,1
2022-10-23,2.192,2
2022-10-24,2.084,2
2022-10-25,1.979,2
2022-10-26,1.878,2
2022-10-27,1.779,2
2022-10-28,1.685,2
2022-10-29,1.594,2
