Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-10-05,2.619,0
2020-10-06,3.032,0
2020-10-07,3.966,0
2020-10-08,3.703,0
2020-10-09,3.707,0
2020-10-10,3.912,0
2020-10-11,4.295,0
2020-10-12,3.608,0
2020-10-13,2.778,1
2020-10-14,3.07,1
2020-10-15,2.929,1
2020-10-16,2.131,1
2020-10-17,1.802,1
2020-10-18,2.125,1
2020-10-19,2.013,1
2020-10-20,1.831,1
2020-10-21,1.58,1
2020-10-22,1.701,1
2020-10-23,1.033,1
2020-10-24,0.835,1
2020-10-25,0.87,1
2020-10-26,1.252,1
2020-10-27,1.23,1
2020-10-28,1.234,2
2020-10-29,1.166,2
2020-10-30,1.102,2
2020-10-31,1.042,2
2020-11-01,0.985,2
2020-11-02,0.931,2
2020-11-03,0.881,2
