Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-12-30,0.385,0
2022-12-31,0.425,0
2023-01-01,0.544,0
2023-01-02,1.182,0
2023-01-03,0.828,0
2023-01-04,0.642,0
2023-01-05,0.313,0
2023-01-06,0.143,1
2023-01-07,0.222,1
2023-01-08,0.179,1
2023-01-09,0.249,1
2023-01-10,0.21,1
2023-01-11,0.074,1
2023-01-12,0.113,1
2023-01-13,0.138,1
2023-01-14,0.002,1
2023-01-15,0.038,1
2023-01-16,0.05,1
2023-01-17,0.299,1
2023-01-18,0.473,1
2023-01-19,0.514,1
2023-01-20,0.144,1
2023-01-21,0.165,2
2023-01-22,0.157,2
2023-01-23,0.15,2
2023-01-24,0.145,2
2023-01-25,0.141,2
2023-01-26,0.139,2
2023-01-27,0.139,2
