Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-27,1.454,0
2022-02-28,1.098,0
2022-03-01,0.63,0
2022-03-02,0.521,0
2022-03-03,1.009,0
2022-03-04,1.417,0
2022-03-05,1.84,0
2022-03-06,2.4,1
2022-03-07,1.95,1
2022-03-08,1.793,1
2022-03-09,1.791,1
2022-03-10,1.851,1
2022-03-11,1.515,1
2022-03-12,0.352,1
2022-03-13,0.117,1
2022-03-14,0.434,1
2022-03-15,0.889,1
2022-03-16,1.223,1
2022-03-17,1.48,1
2022-03-18,1.512,1
2022-03-19,1.303,1
2022-03-20,1.403,1
2022-03-21,1.632,1
2022-03-22,1.694,2
2022-03-23,1.749,2
2022-03-24,1.804,2
2022-03-25,1.861,2
2022-03-26,1.918,2
2022-03-27,1.976,2
2022-03-28,2.034,2
