Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-04-11,1.174,0
2023-04-12,2.064,0
2023-04-13,2.376,0
2023-04-14,3.217,0
2023-04-15,3.496,0
2023-04-16,1.8,0
2023-04-17,0.815,0
2023-04-18,1.115,0
2023-04-19,2.213,1
2023-04-20,2.687,1
2023-04-21,2.813,1
2023-04-22,1.711,1
2023-04-23,1.064,1
2023-04-24,1.041,1
2023-04-25,1.683,1
2023-04-26,2.085,1
2023-04-27,2.395,1
2023-04-28,2.646,1
2023-04-29,2.468,1
2023-04-30,2.397,1
2023-05-01,2.558,1
2023-05-02,2.885,1
2023-05-03,3.1,1
2023-05-04,3.097,2
2023-05-05,3.213,2
2023-05-06,3.334,2
2023-05-07,3.462,2
2023-05-08,3.596,2
2023-05-09,3.735,2
2023-05-10,3.88,2
