Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-02-25,0.864,0
2019-02-26,0.843,0
2019-02-27,1.468,0
2019-02-28,1.176,0
2019-03-01,1.158,0
2019-03-02,1.348,0
2019-03-03,1.566,0
2019-03-04,1.032,1
2019-03-05,0.342,1
2019-03-06,0.039,1
2019-03-07,0.153,1
2019-03-08,0.962,1
2019-03-09,1.632,1
2019-03-10,1.697,1
2019-03-11,1.112,1
2019-03-12,0.56,1
2019-03-13,0.783,1
2019-03-14,1.133,1
2019-03-15,1.159,1
2019-03-16,0.951,1
2019-03-17,0.927,1
2019-03-18,0.954,1
2019-03-19,0.875,1
2019-03-20,1.445,2
2019-03-21,1.486,2
2019-03-22,1.528,2
2019-03-23,1.573,2
2019-03-24,1.619,2
2019-03-25,1.666,2
2019-03-26,1.714,2
