Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-05-10,5.137,0
2022-05-11,5.641,0
2022-05-12,5.687,0
2022-05-13,5.763,0
2022-05-14,6.208,0
2022-05-15,6.115,0
2022-05-16,5.119,0
2022-05-17,5.019,0
2022-05-18,5.801,1
2022-05-19,7.551,1
2022-05-20,8.82,1
2022-05-21,8.231,1
2022-05-22,6.205,1
2022-05-23,4.223,1
2022-05-24,4.514,1
2022-05-25,5.692,1
2022-05-26,6.424,1
2022-05-27,6.448,1
2022-05-28,6.367,1
2022-05-29,6.757,1
2022-05-30,7.641,1
2022-05-31,8.034,1
2022-06-01,6.599,2
2022-06-02,6.748,2
2022-06-03,6.896,2
2022-06-04,7.045,2
2022-06-05,7.194,2
2022-06-06,7.345,2
2022-06-07,7.496,2
