Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-07-30,14.085,0
2019-07-31,13.617,0
2019-08-01,13.565,0
2019-08-02,13.116,0
2019-08-03,13.642,0
2019-08-04,14.305,0
2019-08-05,14.261,0
2019-08-06,14.534,1
2019-08-07,15.167,1
2019-08-08,15.057,1
2019-08-09,14.594,1
2019-08-10,14.317,1
2019-08-11,14.736,1
2019-08-12,15.129,1
2019-08-13,15.094,1
2019-08-14,14.895,1
2019-08-15,14.358,1
2019-08-16,14.195,1
2019-08-17,14.157,1
2019-08-18,14.214,1
2019-08-19,14.353,1
2019-08-20,14.474,1
2019-08-21,12.79,2
2019-08-22,12.69,2
2019-08-23,12.587,2
2019-08-24,12.48,2
2019-08-25,12.369,2
2019-08-26,12.255,2
2019-08-27,12.138,2
